ksic_code,ksic_name,kapp_industry_tag,industry_label_ko,primary_jf_code,secondary_jf_codes,ib_scenario_key,mapping_method,review_status
59202,녹음시설 운영업,IT_TECH,정보통신업 (IT),JF_OPS_05,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60100,라디오 방송업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60210,지상파 방송업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60221,프로그램 공급업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60222,유선 방송업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60229,위성 및 기타 방송업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60310,영상물 제공 서비스업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
60320,오디오물 제공 서비스업,IT_TECH,정보통신업 (IT),JF_MED_01,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
61100,공영 우편업,IT_TECH,정보통신업 (IT),JF_OPS_06,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
61210,유선 통신업,IT_TECH,정보통신업 (IT),JF_MFG_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
61220,무선 및 위성 통신업,IT_TECH,정보통신업 (IT),JF_MFG_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
61291,통신 재판매업,IT_TECH,정보통신업 (IT),JF_MFG_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
61299,그 외 기타 전기 통신업,IT_TECH,정보통신업 (IT),JF_MFG_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
62010,컴퓨터 프로그래밍 서비스업,IT_TECH,정보통신업 (IT),JF_DEV_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
62021,컴퓨터시스템 통합 자문 및 구축 서비스업,IT_TECH,정보통신업 (IT),JF_AI_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
62022,컴퓨터시설 관리업,IT_TECH,정보통신업 (IT),JF_AI_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
62090,기타 정보기술 및 컴퓨터운영 관련 서비스업,IT_TECH,정보통신업 (IT),JF_AI_08,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63111,자료 처리업,IT_TECH,정보통신업 (IT),JF_AI_04,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63112,호스팅 및 관련 서비스업,IT_TECH,정보통신업 (IT),JF_AI_07,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63120,포털 및 기타 인터넷 정보매개 서비스업,IT_TECH,정보통신업 (IT),JF_DEV_03,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63910,뉴스 제공업,IT_TECH,정보통신업 (IT),JF_MED_03,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63991,데이터베이스 및 온라인 정보 제공업,IT_TECH,정보통신업 (IT),JF_AI_04,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63992,가상자산 매매 및 중개업,IT_TECH,정보통신업 (IT),JF_DEV_09,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
63999,그 외 기타 정보 서비스업,IT_TECH,정보통신업 (IT),JF_DEV_03,"JF_DEV_02,JF_AI_01,JF_AI_03,JF_AI_07,JF_DEV_07",IT_TECH,industry_rule,confirmed
64110,중앙은행,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64121,국내은행,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64122,외국은행,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64131,신용조합,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64132,상호저축은행 및 기타 저축기관,FINANCE,금융·보험업,JF_BNK_15,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64201,신탁업 및 집합투자업,FINANCE,금융·보험업,JF_BNK_15,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64209,기타 금융 투자업,FINANCE,금융·보험업,JF_BNK_15,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64911,금융리스업,FINANCE,금융·보험업,JF_BNK_03,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64912,개발금융기관,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64913,신용카드 및 할부금융업,FINANCE,금융·보험업,JF_BNK_03,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64919,그 외 기타 여신 금융업,FINANCE,금융·보험업,JF_BNK_03,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64991,기금 운영업,FINANCE,금융·보험업,JF_BNK_08,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64992,지주회사,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
64999,그 외 기타 분류 안된 금융업,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
65110,생명 보험업,FINANCE,금융·보험업,JF_BNK_04,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
65121,손해 보험업,FINANCE,금융·보험업,JF_BNK_04,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
65122,보증 보험업,FINANCE,금융·보험업,JF_BNK_04,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
65200,재 보험업,FINANCE,금융·보험업,JF_BNK_04,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
65301,개인 공제업,FINANCE,금융·보험업,JF_BNK_07,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
65302,사업 공제업,FINANCE,금융·보험업,JF_BNK_07,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66110,금융시장 관리업,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66121,증권 중개업,FINANCE,금융·보험업,JF_BNK_11,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66122,선물 중개업,FINANCE,금융·보험업,JF_BNK_11,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66191,"증권 발행, 관리, 보관 및 거래 지원 서비스업",FINANCE,금융·보험업,JF_BNK_11,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66192,투자 자문업 및 투자 일임업,FINANCE,금융·보험업,JF_BNK_11,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66199,그 외 기타 금융 지원 서비스업,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66201,손해 사정업,FINANCE,금융·보험업,JF_BNK_07,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66202,보험 대리 및 중개업,FINANCE,금융·보험업,JF_BNK_06,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
66209,기타 보험 및 연금관련 서비스업,FINANCE,금융·보험업,JF_BNK_01,"JF_BNK_02,JF_BNK_03,JF_BNK_08,JF_BNK_09,JF_FIN_01",FINANCE,industry_rule,confirmed
68111,주거용 건물 임대업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68112,비주거용 건물 임대업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68119,기타 부동산 임대업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68121,주거용 건물 개발 및 공급업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68122,비주거용 건물 개발 및 공급업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68129,기타 부동산 개발 및 공급업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68211,주거용 부동산 관리업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68212,비주거용 부동산 관리업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68221,부동산 중개 및 대리업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68222,부동산 투자자문업,REAL_ESTATE,부동산업,JF_BNK_15,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68223,부동산 감정평가업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
68224,부동산 분양 대행업,REAL_ESTATE,부동산업,JF_CON_06,"JF_OPS_05,JF_BNK_15,JF_STR_01,JF_SAL_04,JF_ADM_01",REAL_ESTATE,industry_rule,confirmed
70111,"물리, 화학 및 생물학 연구개발업",PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70112,농림수산학 및 수의학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70113,의학 및 약학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70119,기타 자연과학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70121,전기ㆍ전자공학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70129,기타 공학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70130,자연과학 및 공학 융합 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70201,경제 및 경영학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
70209,기타 인문 및 사회과학 연구개발업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71101,변호사업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_PRO_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71102,변리사업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_PRO_03,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71103,법무사업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_PRO_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71109,기타 법무관련 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71201,공인회계사업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_PRO_05,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71202,세무사업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_PRO_05,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71209,기타 회계 관련 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71310,광고 대행업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MKT_07,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71391,옥외 광고업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MKT_07,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71392,"광고물 문안, 도안, 설계 등 작성업",PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MKT_07,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71399,그 외 기타 광고 관련 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MKT_07,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71400,시장조사 및 여론조사업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MKT_08,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71511,제조업 회사 본부,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71519,기타 산업 회사 본부,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71531,경영 컨설팅업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71532,공공관계 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
71600,기타 전문 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72111,건축설계 및 관련 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72112,도시계획 및 조경설계 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72121,건물 및 토목 엔지니어링 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72122,환경 관련 엔지니어링 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72129,기타 엔지니어링 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72911,물질성분 검사 및 분석업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72919,"기타 기술 시험, 검사 및 분석업",PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_RND_01,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72921,측량업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MFG_08,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72922,제도업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MFG_08,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
72923,지질 조사·탐사 및 지도 제작업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MFG_08,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73100,수의업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_PRO_12,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73201,인테리어 디자인업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_CON_05,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73202,제품 디자인업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_DES_06,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73203,시각 디자인업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_DES_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73209,"패션, 섬유류 및 기타 전문 디자인업",PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_DES_05,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73301,인물사진 및 행사용 영상 촬영업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_DES_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73302,상업용 사진 촬영업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_DES_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73303,사진 처리업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MED_03,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73901,매니저업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MED_04,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73902,번역 및 통역 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_MED_06,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73903,사업 및 무형 재산권 중개업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73904,"물품 감정, 계량 및 견본 추출업",PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73905,고고유산 조사연구 서비스업,PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",PROFESSIONAL_SVC,전문·과학·기술 서비스,JF_STR_02,"JF_ADM_02,JF_PRO_01,JF_RND_01,JF_STR_01,JF_ADM_06",PROFESSIONAL_SVC,industry_rule,confirmed
74100,사업시설 유지ㆍ관리 서비스업,BUSINESS_SVC,사업지원 서비스업,JF_ADM_01,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
74211,건축물 일반 청소업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
74212,"산업설비, 운송장비 및 공공장소 청소업",BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
74220,"소독, 구충 및 방제 서비스업",BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
74300,조경 관리 및 유지 서비스업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
75110,고용 알선업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
75121,임시 및 일용 인력 공급업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
75122,상용 인력 공급 및 인사관리 서비스업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_07,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
75210,여행사업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_01,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
75290,기타 여행 보조 및 예약 서비스업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_01,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
75310,경비 및 경호 서비스업,BUSINESS_SVC,사업지원 서비스업,JF_SVC_04,"JF_HR_01,JF_STR_01,JF_OPS_01,JF_SVC_06,JF_SVC_07",BUSINESS_SVC,industry_rule,confirmed
